SKU,UOM,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
4490028,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
4490060,Eaches,40,68,45,42,15,42,66,73,64,1,59,21
4490063,Eaches,26,118,9,141,10,338,119,2,246,293,319,34
4490090,Eaches,6,5,11,1,36,32,2,65,3,74,1,21
4490587,Eaches,172,32,32,163,138,162,204,170,157,108,57,123
4760002,Eaches,53,131,182,144,9,138,55,165,9,149,64,152
4760112,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
4760161,Eaches,34,53,211,192,182,22,204,192,154,166,142,191
4760179,Eaches,229,11,248,193,286,172,47,99,85,201,26,23
4770044,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
4770426,Eaches,89,86,58,179,18,76,69,78,85,148,28,124
4770459,Eaches,56,36,21,32,35,11,68,77,54,56,34,17
4770558,Eaches,25,13,60,99,63,122,83,79,106,36,43,71
4780011,Eaches,296,299,300,29,31,103,325,189,177,218,331,254
4780070,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
4780111,Eaches,487,322,18,190,485,180,329,360,324,602,309,421
4780112,Eaches,107,81,430,136,391,1,316,283,511,79,566,469
4780144,Eaches,242,210,30,97,457,85,422,127,28,74,80,403
4780227,Eaches,408,207,235,412,104,128,199,179,68,346,394,192
4780235,Eaches,366,544,376,442,50,294,279,480,228,221,448,245
4780250,Eaches,289,381,224,344,147,8,179,200,323,192,367,354
4780268,Eaches,223,458,106,405,329,235,172,189,383,461,300,502
4780300,Eaches,148,97,88,75,102,121,126,64,173,127,16,122
4780334,Eaches,201,493,300,320,243,388,255,493,293,251,221,316
4780383,Eaches,257,677,832,768,1080,630,229,389,179,1209,148,16
5040079,Eaches,762,92,323,873,158,82,953,263,489,795,860,17
5040088,Eaches,455,112,133,467,195,369,342,84,442,165,82,28
5040089,Eaches,498,1118,784,611,1064,1065,787,722,1229,178,108,812
5040105,Eaches,286,273,137,80,570,454,566,162,619,165,4,166
5040117,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5040134,Eaches,1,1,1,1,0,0,1,0,1,1,1,0
5040151,Eaches,275,127,413,582,509,5,314,170,497,511,186,654
5040152,Eaches,779,704,196,596,482,538,585,537,587,275,436,633
5040153,Eaches,623,463,19,678,203,508,240,595,225,709,133,75
5040170,Eaches,365,2,93,198,509,372,241,454,14,139,448,329
5040187,Eaches,1,6,2,4,1,5,2,7,4,5,6,4
5040199,Eaches,1830,120,1754,1350,816,908,954,1884,259,654,1816,1304
5040449,Eaches,205,333,510,110,890,357,261,938,186,865,367,501
5040514,Eaches,320,1001,230,611,902,625,760,222,927,824,165,980
5040522,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5040621,Eaches,520,506,467,538,594,318,149,201,488,72,678,527
5040647,Eaches,1174,1429,1159,440,571,2046,774,355,275,1990,2830,1325
5041025,Eaches,1283,1194,1053,973,504,1032,1198,819,83,663,707,319
5044409,Eaches,-1,-1,-2,-2,-2,-1,-2,-3,-2,0,0,-3
5050001,Eaches,24,2,1,4,9,36,39,18,19,13,52,18
5050006,Eaches,1580,408,1243,1544,608,773,1220,1150,254,1570,381,835
5050034,Eaches,385,3141,4036,5342,4281,1719,1169,3198,4865,5658,871,2100
5050049,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5050050,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5050060,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5050061,Eaches,3750,3216,586,4541,103,52,4977,1391,3414,3198,3155,4699
5050066,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5050071,Eaches,140,591,325,166,528,521,137,559,168,409,250,474
5050083,Eaches,4445,169,3273,2336,4733,3604,4251,3114,2780,2158,1718,3982
5050085,Eaches,352,460,40,622,616,372,193,418,612,288,493,264
5060003,Eaches,229,331,193,337,140,506,396,506,12,389,135,81
5060004,Eaches,513,3594,922,882,5282,3294,5123,3545,5139,4292,6761,3066
5330082,Eaches,330,479,2533,1405,1085,1085,898,2720,2268,654,1152,1013
5333331,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5700000,Eaches,1164,1154,794,1061,70,512,569,396,1214,771,473,148
5700009,Eaches,93,53,97,293,91,21,379,24,364,70,224,408
5700013,Eaches,381,319,387,659,312,28,162,100,472,484,684,29
5700014,Eaches,413,205,469,545,822,924,784,279,527,272,487,642
5700015,Eaches,636,519,571,637,214,194,572,286,25,511,604,41
5700016,Eaches,97,60,64,90,393,184,485,4,325,373,70,461
5700017,Eaches,479,354,176,162,259,224,265,6,345,471,142,24
5700018,Eaches,299,470,451,416,467,655,250,1007,235,925,744,486
5700019,Eaches,12,163,180,250,121,160,227,116,230,179,398,121
5700026,Eaches,490,307,170,303,68,938,260,605,17,448,81,707
5700029,Eaches,15,6,8,9,20,25,14,20,18,12,0,21
5700031,Eaches,10,1,3,14,15,7,6,2,16,14,3,15
5700034,Eaches,828,327,429,67,1103,712,1284,577,1129,1194,774,1121
5700042,Eaches,1539,1090,1536,1172,1577,1648,15,1441,422,640,67,51
5700059,Eaches,794,208,147,174,328,316,191,195,218,242,901,934
5700067,Eaches,496,531,481,366,134,671,92,7,303,27,879,913
5700075,Eaches,849,800,153,438,591,783,559,344,372,310,503,234
5700083,Eaches,311,6,132,311,495,264,203,23,629,404,37,155
5700331,Eaches,13645,20616,11758,2024,5155,885,616,1875,7759,14463,7698,10925
5700349,Eaches,6329,3399,7410,5437,2112,7014,3113,5249,5317,10613,1622,1927
5700356,Eaches,10967,8836,775,8390,579,1689,11447,7835,8399,9688,8152,10849
5700364,Eaches,7,277,300,113,103,183,206,170,7,41,122,71
5700372,Eaches,167,213,9,203,146,56,10,115,190,0,117,93
5700497,Eaches,697,305,490,711,373,394,431,25,623,345,23,522
5710049,Eaches,784,740,236,168,873,371,13,1058,498,1053,65,24
5710050,Eaches,553,774,437,578,704,1034,117,410,149,1131,815,123
5710054,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5710056,Eaches,83,80,190,193,203,282,305,461,61,280,119,346
5710093,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5710122,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5710130,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5710131,Eaches,809,352,1119,1562,1966,213,2014,1439,1267,1198,1659,1604
5710136,Eaches,454,715,422,668,634,239,9,276,93,759,290,712
5710137,Eaches,1315,1237,1001,927,421,1682,1350,1362,285,575,1109,1074
5710171,Eaches,993,1249,363,316,250,841,1009,113,780,222,825,798
5710172,Eaches,1063,774,1412,1078,581,1248,773,185,1502,884,92,1744
5710173,Eaches,866,1833,824,2001,525,617,1058,1331,956,1300,1836,847
5710174,Eaches,2881,3330,540,2774,3219,1867,4009,591,2081,2685,2182,2280
5710175,Eaches,53,1271,2114,2215,1270,1264,2101,1559,822,2207,1362,1983
5710176,Eaches,5362,5245,3701,4083,4352,4339,4046,3457,5097,95,4711,1573
5710177,Eaches,1174,2820,3042,3045,2697,359,2051,4128,2595,748,2118,4579
5710180,Eaches,83,146,46,71,73,25,167,21,142,32,56,116
5710200,Eaches,17,78,53,71,65,86,20,55,41,57,59,54
5710219,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5710220,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5710224,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5710227,Eaches,11,2,11,0,6,30,4,34,33,23,27,11
5710228,Eaches,887,1441,1231,480,908,489,793,1414,607,337,1374,601
5710229,Eaches,10,307,459,84,503,364,189,453,70,149,90,132
5710230,Eaches,11,709,374,76,616,33,754,1340,1222,773,1213,132
5710232,Eaches,95,186,542,431,385,490,173,57,620,615,661,191
5710233,Eaches,701,62,570,33,1036,582,647,943,707,1099,27,75
5710234,Eaches,1332,239,1779,1767,1636,764,1012,211,378,141,418,1490
5710235,Eaches,397,109,59,907,569,86,464,167,460,125,207,725
5710236,Eaches,996,266,176,892,600,277,267,1023,388,100,408,1056
5710237,Eaches,343,292,579,467,504,588,216,30,129,461,529,588
5710238,Eaches,316,656,529,607,459,444,249,644,234,775,839,884
5710241,Eaches,576,427,138,426,274,418,369,307,270,592,282,200
5710242,Eaches,659,355,436,581,694,453,86,661,272,582,769,462
5710245,Eaches,232,519,95,537,463,94,111,112,371,62,325,249
5710247,Eaches,237,571,665,136,534,438,487,609,638,671,732,409
5710248,Eaches,559,138,465,304,579,436,63,173,135,194,235,354
5710252,Eaches,106,328,48,492,469,95,780,293,499,217,681,385
5710253,Eaches,531,304,548,222,109,493,568,644,337,268,308,403
5710254,Eaches,620,122,287,686,77,71,202,560,583,460,136,287
5710255,Eaches,197,376,613,6,369,785,848,341,822,368,845,272
5710257,Eaches,583,607,315,247,392,630,483,596,694,726,583,29
5710258,Eaches,89,578,629,379,207,140,244,583,671,28,84,116
5710259,Eaches,142,169,1061,236,1027,874,943,803,213,701,66,1296
5710260,Eaches,1184,897,1115,1099,248,391,995,1346,615,1042,1050,226
5710261,Eaches,1327,957,675,351,117,640,1021,74,673,481,874,1078
5710262,Eaches,685,1296,1284,536,476,1289,1053,406,1280,423,556,1086
5710263,Eaches,1095,316,399,211,513,120,1255,531,195,1105,222,1166
5710266,Eaches,945,1189,935,579,508,659,67,293,670,1131,709,274
5710267,Eaches,226,1033,831,1115,487,803,465,11,1070,27,251,265
5710268,Eaches,751,518,595,830,419,643,271,519,114,839,132,157
5710269,Eaches,145,428,731,595,65,73,512,576,276,731,474,151
5710270,Eaches,150,14,858,197,349,613,475,160,445,658,685,19
5710273,Eaches,237,228,1057,238,510,163,471,920,951,912,71,811
5710274,Eaches,679,1011,205,701,152,507,495,164,603,640,201,593
5710275,Eaches,228,428,879,737,716,502,52,297,653,822,368,593
5710276,Eaches,633,219,800,761,161,360,408,668,447,119,783,31
5710277,Eaches,547,230,459,356,762,760,528,11,65,154,273,92
5710278,Eaches,263,327,342,277,316,53,241,426,245,535,239,312
5710279,Eaches,801,670,314,755,445,608,202,242,788,14,715,579
5710281,Eaches,431,134,54,741,613,512,429,220,536,518,451,693
5710282,Eaches,421,228,523,603,202,626,170,355,63,47,503,610
5710284,Eaches,139,552,387,14,31,122,431,441,86,599,460,531
5710285,Eaches,47,87,54,198,78,534,334,416,507,351,258,264
5710286,Eaches,837,411,1266,795,87,464,1103,1319,294,763,911,352
5710289,Eaches,33,19,835,1622,485,1504,1402,1794,116,1473,1261,1811
5710290,Eaches,96,653,13,140,372,543,401,54,170,515,788,245
5710291,Eaches,82,1154,1117,94,740,1097,692,740,1066,920,50,263
5710292,Eaches,341,25,170,837,316,658,627,466,838,11,821,571
5710293,Eaches,351,942,152,1632,1779,97,1292,1099,790,1398,1213,376
5710294,Eaches,1400,943,330,1138,429,586,764,27,346,1176,1425,143
5710295,Eaches,370,649,184,642,29,340,682,278,719,610,750,232
5710307,Eaches,593,625,382,328,1567,902,891,114,1048,1295,635,767
5710324,Eaches,1372,418,523,1528,775,1178,2110,406,2024,1298,922,400
5710327,Eaches,661,231,1196,1617,1527,119,1678,1893,1315,1697,707,1183
5710328,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5712195,Eaches,1248,794,1911,2155,221,565,1352,1032,603,1837,2282,1974
5712203,Eaches,2712,1414,2450,2396,1027,974,532,2149,2418,988,95,451
5712211,Eaches,396,1827,2870,2716,1761,3411,1027,2239,2443,2342,2599,2183
5712229,Eaches,532,1039,100,1177,1448,433,1004,443,558,886,466,458
5712245,Eaches,457,889,819,144,798,728,379,702,784,880,249,630
5712989,Eaches,387,787,1591,47,856,1105,630,251,147,1438,928,1002
5712997,Eaches,2222,238,871,1523,962,1645,11,2024,319,846,1135,477
5713003,Eaches,1251,2339,124,576,2608,1399,1777,2239,1383,1039,2842,3250
5713011,Eaches,560,1759,1674,64,1791,477,448,1025,1095,1150,1163,1721
5713029,Eaches,258,1140,40,25,353,436,635,1014,1044,1176,771,652
5713045,Eaches,3815,668,5499,5534,5227,1675,1165,4140,4733,470,5992,1945
5713060,Eaches,139,71,87,250,358,264,388,354,368,388,295,240
5713078,Eaches,215,460,25,68,77,427,113,443,304,210,375,150
5713086,Eaches,192,744,227,251,7,769,580,231,354,189,369,443
5713433,Eaches,1694,319,984,1539,968,1841,518,1589,1030,194,1731,1618
5713441,Eaches,752,682,234,69,133,1054,728,67,666,762,842,586
5713466,Eaches,22,570,10,539,439,874,93,273,955,466,608,389
5713482,Eaches,634,2799,1773,2467,2787,776,2927,2000,3172,836,1608,3298
5713490,Eaches,1085,107,2115,2209,1706,1166,944,1453,1828,2187,99,2309
5713508,Eaches,1433,789,173,835,769,1096,1025,887,938,1356,1299,40
5713532,Eaches,1110,1286,696,1410,1978,1051,1438,1200,1057,1595,1616,120
5713540,Eaches,1156,133,1278,258,170,1949,2077,1180,130,159,1000,2580
5713557,Eaches,604,6,468,1142,541,1012,181,471,912,925,642,676
5713565,Eaches,819,391,413,804,791,1106,1340,104,1195,993,703,882
5713573,Eaches,412,954,370,139,235,9,82,59,479,155,55,594
5713581,Eaches,65,1776,1717,678,434,1276,2491,1974,1625,1286,883,2376
5713599,Eaches,822,2013,511,4366,2624,3875,2703,4046,1799,2690,1378,2014
5713607,Eaches,198,391,777,1174,81,1992,1824,734,111,1330,846,696
5713631,Eaches,41,236,195,329,33,220,195,630,919,671,911,1106
5713649,Eaches,809,1148,990,485,616,762,1259,541,647,406,255,654
5713656,Eaches,381,226,173,439,31,384,366,983,564,872,837,314
5713664,Eaches,117,811,1028,1037,647,129,582,699,1115,161,412,863
5713672,Eaches,523,447,742,724,546,523,294,292,235,155,353,284
5713680,Eaches,2916,809,119,1782,1638,742,1691,418,1293,721,823,387
5713698,Eaches,907,801,368,1142,1502,1968,722,205,944,1610,152,493
5713706,Eaches,723,1222,326,380,1215,1349,231,41,1147,648,843,723
5713730,Eaches,995,110,999,305,870,131,1377,1731,495,463,796,2147
5713748,Eaches,264,687,502,351,1093,1001,1663,376,112,807,189,1799
5713755,Eaches,1792,43,1099,476,536,378,970,1825,787,154,926,1533
5713763,Eaches,123,885,915,741,682,258,948,68,81,75,90,591
5713771,Eaches,940,430,527,854,346,65,476,1089,68,499,747,504
5713789,Eaches,291,594,383,350,1097,1173,1792,880,123,1397,1157,1119
5713797,Eaches,535,350,90,1131,226,569,125,1080,1160,505,1142,693
5713805,Eaches,8,41,992,339,1063,720,400,666,820,589,188,640
5713813,Eaches,589,909,1223,12,1187,699,218,270,1423,422,1184,743
5713821,Eaches,59,196,491,293,612,546,610,352,438,571,144,233
5713839,Eaches,1438,619,587,589,1541,713,1733,1731,561,1229,589,1031
5713847,Eaches,515,431,1171,1618,2215,1744,2915,1775,2625,2712,2881,1207
5713854,Eaches,468,801,1040,508,1511,525,1624,894,2215,71,707,1876
5713862,Eaches,176,916,250,1598,804,1020,456,1,1224,243,1287,287
5713896,Eaches,792,644,947,207,1089,572,916,751,536,75,325,859
5713904,Eaches,1360,1018,1326,928,1363,294,1112,447,199,1543,1470,645
5713912,Eaches,419,305,387,1021,672,2179,2050,1610,81,1222,2223,1069
5713920,Eaches,895,413,1495,521,1280,1325,230,384,500,364,1488,726
5713938,Eaches,555,823,934,973,73,522,613,583,890,155,823,555
5713953,Eaches,1723,2542,3358,548,3745,801,663,16,1641,1852,440,3252
5713961,Eaches,1033,1327,589,2410,1299,1716,642,2055,2059,2215,842,1102
5713979,Eaches,27,2115,1926,912,1158,120,451,1388,1956,209,1938,2419
5713987,Eaches,1162,779,105,912,967,319,20,592,1196,474,498,1095
5714068,Eaches,376,470,157,320,180,485,24,513,421,467,356,283
5714076,Eaches,121,526,37,400,481,211,193,55,121,356,324,85
5714100,Eaches,528,403,923,169,829,752,716,251,165,884,344,434
5714118,Eaches,139,924,313,92,127,290,270,530,5,48,129,446
5714126,Eaches,700,1207,1216,1140,656,1301,745,75,1252,459,1209,821
5714134,Eaches,165,428,707,370,980,957,548,72,976,813,641,1045
5714142,Eaches,956,354,426,104,889,35,605,347,787,113,404,984
5714159,Eaches,263,17,765,774,923,324,1066,912,155,451,935,668
5714167,Eaches,551,304,281,379,392,312,64,164,596,470,453,38
5714175,Eaches,1000,453,685,228,848,851,205,287,712,847,251,989
5714183,Eaches,761,550,633,813,918,183,411,45,80,960,717,263
5714191,Eaches,250,278,327,518,177,217,103,459,220,214,264,43
5714209,Eaches,151,914,744,20,812,207,259,302,340,652,265,344
5714217,Eaches,1126,673,485,708,1542,969,377,1857,1079,592,259,967
5714308,Eaches,1564,569,1325,1049,1245,1474,97,872,453,138,543,1210
5714316,Eaches,556,77,667,571,20,955,1530,404,1194,238,1528,373
5714324,Eaches,1867,604,1939,864,2091,865,2205,1867,156,1955,5,945
5714399,Eaches,406,1492,621,804,324,316,43,420,203,540,107,269
5714407,Eaches,1318,390,551,391,954,1588,206,1288,345,478,184,1
5714415,Eaches,1046,1009,982,862,1338,327,1284,986,1507,1055,511,863
5714431,Eaches,481,281,481,386,284,827,129,1039,372,158,538,1004
5714449,Eaches,1132,503,155,205,536,1139,1012,561,49,211,489,364
5714464,Eaches,988,727,885,1054,1067,861,1185,1518,55,133,1456,658
5714480,Eaches,1614,1017,1535,66,1614,224,11,266,466,1279,1350,81
5714498,Eaches,5,1315,1390,245,1748,1034,828,1301,465,61,1714,312
5714506,Eaches,1676,1717,2743,3312,793,1059,2525,611,2312,1820,2151,1790
5714670,Eaches,994,961,533,891,462,292,627,1245,942,827,218,32
5714688,Eaches,1030,1101,27,1079,788,319,791,815,843,30,718,434
5714696,Eaches,89,817,434,594,788,790,1074,428,228,169,1273,421
5714704,Eaches,245,808,598,495,1356,304,401,628,1169,371,207,894
5714712,Eaches,500,875,381,359,5,998,651,915,680,775,586,788
5714720,Eaches,1134,555,501,1159,528,644,1272,363,702,1147,23,898
5715974,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5740012,Eaches,279,287,319,326,325,309,303,294,245,180,57,204
5740014,Eaches,206,1799,232,8,174,2263,2744,1294,424,1424,2674,1386
5740015,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
5740018,Eaches,112,239,37,241,27,76,219,102,88,125,71,1
5740022,Eaches,42,532,434,270,3,383,443,3,254,398,188,333
5740030,Eaches,254,188,243,153,131,24,160,43,222,106,188,219
5740055,Eaches,469,96,506,211,207,207,416,625,598,88,659,141
5770019,Eaches,337,65,71,458,77,39,385,279,332,241,117,132
5770020,Eaches,191,326,622,482,50,692,274,466,575,48,502,230
5770021,Eaches,439,430,374,326,250,356,105,34,293,153,222,346
5770022,Eaches,134,316,196,279,293,334,129,7,209,255,196,183
5770031,Eaches,20,277,109,99,42,76,156,136,13,293,68,63
5770032,Eaches,150,214,176,186,69,41,17,22,49,222,118,115
5770033,Eaches,49,251,131,291,243,26,20,328,321,61,288,28
5770034,Eaches,140,406,526,196,229,397,366,521,95,247,372,110
5770035,Eaches,12,45,156,329,355,163,68,382,337,236,93,32
5770036,Eaches,350,360,414,144,77,285,164,129,9,420,49,431
5770038,Eaches,1125,766,943,721,595,694,1049,5,144,1150,527,378
5770062,Eaches,219,65,7,59,129,156,506,467,69,465,575,275
5770063,Eaches,1,27,38,71,139,418,483,191,240,162,518,351
5770064,Eaches,250,360,143,310,222,35,277,270,51,116,14,306
5770070,Eaches,251,60,184,6,36,221,9,129,66,136,178,195
5770073,Eaches,4,8,7,4,1,2,5,0,4,7,5,10
5770075,Eaches,6,7,2,2,8,2,1,2,4,7,1,6
5770076,Eaches,0,2,2,1,2,2,3,3,2,2,0,0
5770077,Eaches,178,42,117,291,113,18,283,272,194,6,40,24
5770078,Eaches,162,123,27,6,79,116,135,107,30,64,156,78
5770096,Eaches,525,670,519,668,412,551,605,639,106,485,640,510
5770099,Eaches,1212,1439,2016,1716,2571,1911,1079,2632,156,1608,686,1715
5770100,Eaches,694,1983,748,82,1205,59,1627,1280,983,931,1466,1722
5770101,Eaches,480,1307,578,379,1894,1017,700,222,164,590,908,443
5770103,Eaches,520,159,111,121,554,343,10,765,552,454,264,525
5770124,Eaches,353,406,245,477,52,30,371,154,353,180,423,250
5770250,Eaches,282,824,1485,1736,498,294,444,1331,579,69,20,912
5770771,Eaches,411,354,1160,1707,1458,526,14,1135,1632,931,104,1552
5771233,Eaches,496,694,26,799,285,491,611,925,178,535,1173,1245
5771241,Eaches,64,61,79,21,119,92,154,105,93,79,103,157
5771290,Eaches,53,361,19,233,66,351,364,223,123,3,123,159
5771431,Eaches,520,242,13,485,24,248,177,365,49,464,229,484
5771456,Eaches,124,58,43,184,178,50,150,144,140,77,144,71
5771563,Eaches,284,27,42,96,283,276,2,48,239,138,276,288
5790094,Eaches,64,107,89,86,66,72,107,11,118,114,102,43
5790114,Eaches,7,54,2,12,50,31,2,7,45,22,52,18
5790142,Eaches,245,142,239,165,188,14,26,35,79,123,2,74
5790164,Eaches,1,2,0,2,4,0,1,1,2,4,1,1
5790290,Eaches,1786,430,1113,453,2088,1386,275,1469,812,1849,297,593
6000004,Eaches,-1,-1,-1,-1,0,-1,0,0,0,-1,0,0
6050054,Eaches,361,193,235,208,187,460,295,470,255,190,391,52
6320005,Eaches,181,56,131,169,212,117,170,95,194,137,152,63
6320006,Eaches,544,336,91,740,806,877,618,433,305,564,100,708
6320011,Eaches,232,281,98,201,39,202,65,86,147,71,207,184
6320019,Eaches,1121,89,589,640,836,401,1073,123,890,766,428,28
6320040,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
6320047,Eaches,14,69,59,59,2,13,51,27,33,44,25,66
6320051,Eaches,0,0,0,0,0,0,0,0,0,0,0,0
6320246,Eaches,306,126,221,59,122,188,38,105,211,240,116,72
6320253,Eaches,234,228,88,53,405,170,461,494,463,323,182,267
6320261,Eaches,242,124,648,285,411,361,469,474,674,249,275,123
6320360,Eaches,246,14,242,433,374,211,48,322,280,89,204,242
6320444,Eaches,40,197,375,407,53,140,196,337,144,22,112,49
6320451,Eaches,416,1669,2292,1250,1162,2201,2153,1429,545,1064,297,16
6320543,Eaches,63,119,65,355,431,176,90,477,67,396,342,141
6320642,Eaches,108,290,67,19,64,38,122,165,203,17,202,332
6320691,Eaches,240,178,177,225,390,392,369,394,72,179,207,437
6400002,Eaches,523,50,493,93,338,352,56,246,356,26,326,374
6400004,Eaches,102,282,349,356,418,116,282,142,426,300,167,451
6400006,Eaches,399,602,232,99,14,45,59,691,30,569,78,343
6400022,Eaches,-67,-50,-54,-121,-105,-81,-128,-9,-18,-141,-113,-102
6400030,Eaches,314,383,13,570,347,148,355,457,38,275,469,195
6400048,Eaches,509,126,275,554,278,328,171,403,417,64,306,592
6400055,Eaches,795,348,73,788,624,644,247,377,402,600,859,867
6410001,Eaches,90,66,36,37,19,61,84,15,73,84,72,3
6410016,Eaches,2048,2008,1053,662,1198,465,987,1008,1740,2127,1018,521
6410017,Eaches,1613,1138,1923,831,1930,675,1509,548,1116,863,463,1015
6410018,Eaches,1142,2803,1675,2248,1589,2511,1692,703,1597,715,2137,2325
6410019,Eaches,3380,2694,173,3441,3519,2108,3523,478,2032,1285,3297,1311
6410027,Eaches,24,21,24,25,29,10,19,2,24,22,7,13
6410033,Eaches,328,385,334,111,476,566,433,72,36,722,647,309
6410034,Eaches,440,58,348,127,498,209,132,284,361,16,58,489
6420008,Eaches,788,4460,1616,206,862,5180,3526,2902,2446,4025,1797,2281
6420010,Eaches,631,671,3,731,870,154,845,331,394,303,194,455
6420013,Eaches,953,1049,702,625,483,398,538,374,63,949,368,415
6420014,Eaches,347,42,550,124,189,610,565,330,494,131,32,372
6420035,Eaches,1097,7397,7202,6049,3380,6268,2927,6101,7205,6430,8713,2304
6420077,Eaches,1079,1648,1488,1378,1169,1589,414,1027,57,47,721,796
6420083,Eaches,5690,9236,4973,3470,3527,2504,199,8482,2168,7788,2228,6602
6420084,Eaches,89,42,229,315,35,262,188,23,299,270,264,185
6420145,Eaches,735,315,144,302,113,456,486,409,563,290,306,402
6420152,Eaches,5096,10296,316,10247,12391,3803,4232,8112,10201,6076,12960,12260
