SKU,UOM,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg,SKU,CategoryID,SKU,SupplierID
8034266,Eaches,11,303,389,343,328,407,127,86,219,91,148,75,210.5833333,8034266,360,Active,52070
8034272,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8034272,360,Discontinued,51726
8034274,Eaches,137,273,402,436,156,213,395,434,175,387,48,257,276.0833333,8034274,360,Active,52070
8034281,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8034281,360,Discontinued,51726
8034282,Eaches,52,401,294,171,163,125,502,429,433,457,2,443,289.3333333,8034282,360,Active,52070
8034308,Eaches,452,248,379,228,439,214,222,26,164,39,356,364,260.9166667,8034308,360,Active,52070
8034324,Eaches,69,377,170,223,117,469,217,349,34,183,324,465,249.75,8034324,360,Active,52070
8034325,Eaches,135,41,95,56,90,122,119,84,113,90,101,32,89.83333333,8034325,360,Active,51726
8034332,Eaches,234,520,9,353,255,234,263,362,113,496,391,153,281.9166667,8034332,360,Active,52070
8034370,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8034370,360,Discontinued,51726
8034373,Eaches,320,118,251,7,348,260,355,368,343,255,204,274,258.5833333,8034373,360,Active,52070
8034381,Eaches,69,17,367,391,543,503,152,136,291,269,456,366,296.6666667,8034381,360,Active,52070
8034407,Eaches,221,153,82,80,57,183,187,49,74,235,122,140,131.9166667,8034407,360,Active,52070
8034415,Eaches,155,324,76,230,537,8,348,545,356,173,626,119,291.4166667,8034415,360,Active,52070
8034431,Eaches,167,68,47,386,1,7,100,17,337,88,383,143,145.3333333,8034431,360,Active,52070
8034464,Eaches,242,330,338,13,335,83,44,72,167,211,36,289,180,8034464,360,Active,52070
8034472,Eaches,201,106,108,206,178,24,168,58,86,14,99,45,107.75,8034472,360,Active,52070
8034480,Eaches,46,232,38,241,55,295,150,97,238,401,179,60,169.3333333,8034480,360,Active,52070
8034487,Eaches,596,489,196,244,306,114,616,423,345,781,805,258,431.0833333,8034487,310,Active,1555
8034498,Eaches,353,350,315,324,30,267,347,185,322,138,96,465,266,8034498,360,Active,52070
8034506,Eaches,67,52,110,330,58,184,82,164,39,112,190,206,132.8333333,8034506,360,Active,52070
8034514,Eaches,424,123,337,188,350,391,23,70,404,36,269,338,246.0833333,8034514,360,Active,52070
8034522,Eaches,613,89,267,332,425,181,290,218,366,778,273,718,379.1666667,8034522,360,Active,52070
8034530,Eaches,319,38,65,4,14,331,203,290,86,125,220,234,160.75,8034530,360,Active,52070
8034555,Eaches,333,314,272,125,141,127,99,78,108,223,323,301,203.6666667,8034555,360,Active,52070
8034563,Eaches,313,337,672,370,609,445,92,555,441,284,214,17,362.4166667,8034563,360,Active,52070
8034571,Eaches,38,505,135,0,381,98,200,507,0,207,17,61,179.0833333,8034571,360,Active,52070
8034589,Eaches,424,222,434,491,196,496,298,66,88,495,523,349,340.1666667,8034589,360,Active,52070
8034597,Eaches,253,65,512,134,378,361,456,40,73,407,286,98,255.25,8034597,360,Active,52070
8034605,Eaches,405,22,349,297,204,561,541,475,440,13,572,119,333.1666667,8034605,360,Active,52070
8034613,Eaches,200,308,143,17,151,57,106,165,32,67,2,223,122.5833333,8034613,360,Active,52070
8034621,Eaches,305,30,291,448,193,1,148,150,27,189,332,17,177.5833333,8034621,360,Active,52070
8034639,Eaches,101,304,170,195,13,334,57,152,326,300,371,107,202.5,8034639,360,Active,52070
8034647,Eaches,355,375,285,269,175,181,143,339,217,151,119,374,248.5833333,8034647,360,Active,52070
8034670,Eaches,32,402,2,363,7,515,165,541,418,116,187,49,233.0833333,8034670,360,Active,52070
8034696,Eaches,113,153,544,34,97,575,400,382,475,389,106,209,289.75,8034696,360,Active,52070
8034720,Eaches,371,639,177,569,410,227,486,106,492,270,253,2,333.5,8034720,360,Active,52070
8034746,Eaches,189,263,174,145,183,33,232,91,219,184,5,370,174,8034746,360,Active,52070
8034779,Eaches,308,56,552,497,170,559,109,308,467,371,560,518,372.9166667,8034779,360,Active,52070
8034787,Eaches,624,247,492,171,273,347,754,521,50,370,291,630,397.5,8034787,360,Active,52070
8034795,Eaches,452,88,142,106,2,173,438,532,212,221,370,137,239.4166667,8034795,360,Active,52070
8034799,Eaches,35,67,76,12,74,116,58,46,11,10,186,128,68.25,8034799,360,Active,52070
8034803,Eaches,39,148,342,55,90,17,345,487,23,199,350,210,192.0833333,8034803,360,Active,52070
8034811,Eaches,278,22,134,332,133,404,151,263,398,84,238,9,203.8333333,8034811,360,Active,52070
8034837,Eaches,312,177,490,32,135,132,155,184,113,403,316,439,240.6666667,8034837,360,Active,52070
8034845,Eaches,166,235,30,320,235,80,254,141,261,114,184,306,193.8333333,8034845,360,Active,52070
8034852,Eaches,111,74,209,185,203,294,12,392,438,240,331,133,218.5,8034852,360,Active,52070
8034879,Eaches,687,658,426,484,606,657,310,617,433,494,229,220,485.0833333,8034879,340,Active,5446
8034888,Eaches,106,348,60,16,332,195,211,301,163,138,159,122,179.25,8034888,340,Active,5446
8034951,Eaches,426,124,288,179,267,233,61,486,164,142,395,340,258.75,8034951,360,Active,16934
8035115,Eaches,3,6,5,5,10,2,0,7,7,4,2,8,4.916666667,8035115,700,Discontinued,2083
8035321,Eaches,11,152,27,83,341,107,120,141,253,56,229,35,129.5833333,8035321,360,Active,52070
8035339,Eaches,240,131,1,70,169,211,209,235,241,146,236,182,172.5833333,8035339,360,Active,52070
8035347,Eaches,91,330,217,52,221,253,220,194,123,216,233,333,206.9166667,8035347,360,Active,52070
8035354,Eaches,229,216,153,339,226,83,21,266,223,124,318,183,198.4166667,8035354,360,Active,52070
8035362,Eaches,135,321,389,87,44,365,92,346,122,179,181,95,196.3333333,8035362,360,Active,52070
8035370,Eaches,592,89,524,775,498,885,592,902,846,432,479,143,563.0833333,8035370,360,Active,52070
8035396,Eaches,7,108,175,36,54,76,35,42,206,84,70,91,82,8035396,360,Active,52070
8035412,Eaches,9,250,44,106,302,46,10,134,299,60,28,203,124.25,8035412,360,Active,52070
8035420,Eaches,138,229,233,195,265,109,163,90,198,215,29,165,169.0833333,8035420,360,Active,52070
8035431,Eaches,104,118,112,85,55,107,18,13,1,33,152,112,75.83333333,8035431,400,Discontinued,30411
8035446,Eaches,142,28,122,131,26,199,196,228,22,172,41,195,125.1666667,8035446,360,Active,52070
8035453,Eaches,219,22,97,182,25,197,241,320,30,292,249,293,180.5833333,8035453,360,Active,52070
8035461,Eaches,171,229,235,138,163,200,26,54,64,77,260,244,155.0833333,8035461,360,Active,52070
8035468,Eaches,45,343,433,305,342,346,100,421,232,185,468,84,275.3333333,8035468,360,Active,95
8035477,Eaches,619,155,555,355,764,13,618,728,495,461,146,378,440.5833333,8035477,360,Active,95
8035495,Eaches,196,715,69,242,524,439,725,586,316,407,111,9,361.5833333,8035495,380,Active,95
8035501,Eaches,303,325,105,54,519,92,293,94,93,230,47,643,233.1666667,8035501,330,Active,95
8035503,Eaches,165,391,386,448,438,279,58,349,215,170,113,438,287.5,8035503,360,Active,52070
8035510,Eaches,687,909,749,1017,1351,680,1091,417,820,952,1302,986,913.4166667,8035510,360,Seasonal,95
8035529,Eaches,19,8,50,116,100,73,57,13,85,57,18,100,58,8035529,330,Active,88111
8035609,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8035609,200,Discontinued,2745
8035669,Eaches,955,1024,1102,764,234,45,227,854,923,376,396,301,600.0833333,8035669,330,Active,51726
8035677,Eaches,240,714,582,225,788,1291,972,722,1062,1104,413,741,737.8333333,8035677,330,Active,51726
8035685,Eaches,1409,412,200,1896,208,1232,2040,2380,837,2105,274,119,1092.666667,8035685,330,Active,51726
8035693,Eaches,1374,658,585,1583,729,1047,1289,674,346,1135,978,276,889.5,8035693,330,Active,51726
8035701,Eaches,307,289,703,759,492,418,558,465,591,53,823,671,510.75,8035701,330,Active,51726
8035776,Eaches,127,70,239,86,335,58,137,418,357,186,219,97,194.0833333,8035776,360,Active,52070
8035784,Eaches,18,323,302,137,295,100,160,27,211,56,51,281,163.4166667,8035784,360,Active,52070
8035792,Eaches,55,227,233,201,75,232,7,140,195,97,297,207,163.8333333,8035792,360,Active,52070
8035818,Eaches,47,565,594,58,84,383,124,178,379,527,272,209,285,8035818,360,Active,1206
8035826,Eaches,166,384,369,182,389,228,338,376,346,9,312,140,269.9166667,8035826,360,Active,52070
8035834,Eaches,54,36,148,195,76,197,168,27,171,196,173,15,121.3333333,8035834,360,Active,52070
8035842,Eaches,101,270,570,8,32,13,371,43,223,515,591,110,237.25,8035842,360,Active,52070
8035859,Eaches,181,100,78,37,256,29,168,161,622,476,52,298,204.8333333,8035859,360,Active,52070
8035867,Eaches,347,195,185,133,97,376,363,159,627,38,411,194,260.4166667,8035867,360,Active,1206
8035875,Eaches,91,18,185,412,360,104,13,646,508,507,327,138,275.75,8035875,360,Active,1206
8035883,Eaches,1354,457,1614,1471,1462,607,790,299,392,239,1494,1117,941.3333333,8035883,360,Active,52070
8035891,Eaches,265,298,161,313,65,6,96,29,320,366,165,370,204.5,8035891,360,Active,52070
8035896,Eaches,127,48,114,73,29,64,95,65,12,24,57,30,61.5,8035896,330,Active,51726
8035909,Eaches,470,427,134,458,332,375,369,12,179,74,83,358,272.5833333,8035909,360,Active,52070
8035917,Eaches,115,251,341,175,312,185,147,82,115,127,112,128,174.1666667,8035917,360,Active,52070
8035925,Eaches,394,105,217,357,269,163,397,381,103,302,61,62,234.25,8035925,360,Active,52070
8035941,Eaches,187,10,241,176,29,177,191,69,163,75,133,169,135,8035941,360,Active,52070
8035966,Eaches,75,113,23,181,59,50,144,185,135,134,3,129,102.5833333,8035966,360,Active,52070
8035974,Eaches,134,52,355,142,81,97,198,107,351,127,257,399,191.6666667,8035974,360,Active,52070
8035990,Eaches,534,224,474,171,45,215,435,256,351,547,578,813,386.9166667,8035990,360,Active,52070
8036006,Eaches,43,63,17,72,80,62,102,96,247,415,388,433,168.1666667,8036006,360,Active,52070
8036030,Eaches,433,286,70,380,150,238,268,330,454,404,82,235,277.5,8036030,360,Active,52070
8036216,Eaches,53,238,66,160,70,258,186,134,163,78,204,209,151.5833333,8036216,320,Active,52070
8036234,Eaches,1299,5027,2982,2395,375,2467,5516,804,18,4600,140,4599,2518.5,8036234,320,Pre Active,52070
8036287,Eaches,564,201,244,443,157,630,461,126,23,624,558,303,361.1666667,8036287,320,Pre Active,52070
8036295,Eaches,2887,883,2891,2064,1361,1770,2255,3636,1355,2384,314,183,1831.916667,8036295,330,Active,51726
8036303,Eaches,116,7,262,79,98,197,384,129,299,222,1,12,150.5,8036303,330,Active,51726
8036543,Eaches,1,4,2,1,3,6,5,3,4,2,1,1,2.75,8036543,700,Discontinued,5452
8036550,Eaches,280,166,255,44,257,104,63,295,49,50,245,75,156.9166667,8036550,330,Active,46533
8036600,Eaches,165,93,157,56,432,24,97,211,5,341,41,415,169.75,8036600,340,Active,11136
8036618,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8036618,340,Discontinued,11136
8036709,Eaches,290,717,656,44,781,570,633,735,456,622,398,289,515.9166667,8036709,330,Active,51726
8036788,Eaches,297,1712,3799,2684,3147,3425,270,3106,4405,2719,767,643,2247.833333,8036788,320,Seasonal,52070
8036804,Eaches,961,1778,338,629,1496,1382,3239,3250,895,1995,3084,1337,1698.666667,8036804,320,Active,52070
8036831,Eaches,1786,3250,1398,3991,303,3666,3771,2422,2162,1881,2043,3186,2488.25,8036831,320,Active,52070
8036873,Eaches,165,457,81,108,227,449,174,82,356,71,511,305,248.8333333,8036873,330,Active,51726
8036881,Eaches,267,199,65,173,317,21,144,221,103,87,18,61,139.6666667,8036881,330,Active,51726
8036899,Eaches,244,222,198,13,147,546,470,526,178,214,253,116,260.5833333,8036899,430,Active,3801
8036902,Eaches,2,65,29,11,43,69,86,78,92,54,108,78,59.58333333,8036902,320,Pre Active,52070
8036907,Eaches,220,770,1157,482,230,1132,1295,466,1208,87,404,1076,710.5833333,8036907,430,Active,3801
8037019,Eaches,2732,1487,992,1369,1082,647,2135,250,2338,63,2219,397,1309.25,8037019,360,Active,52070
8037028,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8037028,200,Discontinued,84800
8037061,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8037061,200,Discontinued,2745
8037095,Eaches,1008,1638,126,2908,1371,1173,755,2293,2936,387,1302,700,1383.083333,8037095,330,Active,2900
8037103,Eaches,651,259,440,62,494,646,577,261,175,435,60,314,364.5,8037103,330,Active,2900
8037144,Eaches,754,1080,913,378,529,411,586,709,965,1391,918,281,742.9166667,8037144,380,Active,1692
8037153,Eaches,2154,835,1069,1649,452,105,2363,2107,386,808,366,1450,1145.333333,8037153,380,Active,1692
8037162,Eaches,246,31,103,612,638,770,574,345,791,230,9,644,416.0833333,8037162,380,Active,1692
8037171,Eaches,558,572,40,333,679,18,130,182,740,453,14,427,345.5,8037171,380,Active,1692
8037178,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8037178,200,Discontinued,2745
8037180,Eaches,75,59,58,444,261,189,446,398,99,47,300,432,234,8037180,380,Active,1692
8037186,Eaches,34,85,100,121,14,38,374,16,271,461,361,450,193.75,8037186,400,Active,30411
8037194,Eaches,32,16,429,554,109,19,267,16,285,580,426,444,264.75,8037194,400,Active,30411
8037199,Eaches,334,988,1227,1041,4,542,1252,36,1274,1323,916,845,815.1666667,8037199,380,Active,1692
8037202,Eaches,233,158,301,187,291,399,391,103,157,379,181,83,238.5833333,8037202,400,Active,30411
8037206,Eaches,1,0,1,1,0,1,1,1,1,1,0,1,0.75,8037206,380,Discontinued,1692
8037210,Eaches,201,273,136,187,455,483,73,128,150,251,139,550,252.1666667,8037210,400,Active,30411
8037215,Eaches,772,587,548,872,821,292,476,97,521,546,876,46,537.8333333,8037215,380,Active,1692
8037224,Eaches,2,2,3,4,3,1,4,1,3,2,2,4,2.583333333,8037224,380,Discontinued,1692
8037228,Eaches,252,391,359,116,160,181,61,26,246,149,129,226,191.3333333,8037228,400,Active,30411
8037269,Eaches,400,297,114,463,184,394,256,120,15,182,178,436,253.25,8037269,400,Active,30411
8037277,Eaches,292,166,145,272,287,151,48,310,477,149,327,170,232.8333333,8037277,400,Active,30411
8037285,Eaches,366,222,642,318,144,50,499,508,184,2,504,421,321.6666667,8037285,400,Active,30411
8037293,Eaches,303,497,454,378,434,299,97,403,502,186,422,292,355.5833333,8037293,360,Active,51726
8037652,Eaches,308,755,305,722,540,680,208,589,518,686,329,661,525.0833333,8037652,340,Active,11136
8037699,Eaches,3606,2827,2427,3517,2845,4923,238,5203,2455,58,6038,2339,3039.666667,8037699,330,Active,51726
8037707,Eaches,552,428,221,131,659,335,383,594,619,248,243,489,408.5,8037707,330,Active,51726
8037714,Eaches,1792,686,1609,3341,153,2586,2732,2038,2518,1239,4175,1092,1996.75,8037714,320,Active,52070
8037715,Eaches,102,130,58,263,316,260,365,326,188,152,339,317,234.6666667,8037715,330,Active,51726
8037806,Eaches,4,1,2,0,2,0,2,3,4,3,4,2,2.25,8037806,700,Pre Active,5452
8037812,Eaches,165,214,182,269,115,116,47,51,48,39,146,215,133.9166667,8037812,400,Active,16934
8037910,Eaches,66,266,21,16,269,47,18,54,134,125,121,213,112.5,8037910,200,Active,30824
8037956,Eaches,18218,66119,70934,16137,33995,47905,20479,323,37456,30055,37197,36616,34619.5,8037956,380,Active,46
8037970,Eaches,21,6,18,11,4,0,14,22,4,16,14,11,11.75,8037970,700,Pre Active,2083
8037974,Eaches,44956,25117,11654,58613,3333,67184,21784,63207,24231,52721,11259,7800,32654.91667,8037974,380,Active,46
8037983,Eaches,52057,40118,45772,23949,2376,17164,17888,9964,31424,26443,30434,55076,29388.75,8037983,380,Active,46
8037988,Eaches,2,2,15,21,6,20,6,10,3,17,15,14,10.91666667,8037988,700,Pre Active,2083
8037992,Eaches,31491,26967,26795,4129,9317,18877,2255,22576,17196,23902,30948,25538,19999.25,8037992,380,Active,46
8038009,Eaches,9544,14970,303,26613,16881,11824,28823,26813,24288,2121,11787,3805,14814.33333,8038009,380,Active,46
8038018,Eaches,237,605,1396,1145,124,248,1280,761,1042,121,262,284,625.4166667,8038018,320,Pre Active,52070
8038027,Eaches,222,327,259,193,83,303,265,240,214,269,71,347,232.75,8038027,320,Pre Active,52070
8038028,Eaches,3,2,6,1,10,11,3,9,4,6,2,8,5.416666667,8038028,700,Pre Active,2087
8038036,Eaches,265,398,37,303,294,451,339,213,330,303,92,458,290.25,8038036,340,Active,11136
8038090,Eaches,338,165,182,319,124,129,189,167,68,345,333,258,218.0833333,8038090,340,Active,11136
8038119,Eaches,44,44,35,35,13,49,51,36,30,29,21,27,34.5,8038119,700,Pre Active,511
8038152,Eaches,214,372,93,201,184,272,184,260,122,286,43,188,201.5833333,8038152,340,Active,11136
8038189,Eaches,314,398,192,205,184,173,368,362,241,209,144,192,248.5,8038189,340,Active,11136
8038205,Eaches,83,194,124,175,139,99,91,64,156,52,182,195,129.5,8038205,340,Active,11136
8038291,Eaches,4,3,3,6,5,1,0,7,3,4,0,8,3.666666667,8038291,370,Pre Active,1771
8038296,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8038296,340,Discontinued,11136
8038330,Eaches,0,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,-0.583333333,8038330,340,Discontinued,11136
8038385,Eaches,0,28,64,68,38,302,156,194,123,243,179,95,124.1666667,8038385,340,Active,11136
8038507,Eaches,4,1,5,4,2,5,1,3,3,1,5,0,2.833333333,8038507,700,Pre Active,5452
8038526,Eaches,64,18,48,13,121,102,96,120,24,101,141,76,77,8038526,700,Active,11136
8038535,Eaches,1242,5242,4666,1213,3928,4955,1576,774,139,4363,7287,6600,3498.75,8038535,340,Active,11136
8038571,Eaches,73,70,127,227,119,198,181,28,6,217,86,279,134.25,8038571,700,Active,11136
8038580,Eaches,60,185,142,182,305,254,159,25,296,155,94,71,160.6666667,8038580,340,Active,11136
8038642,Eaches,61,82,118,51,98,20,119,120,142,118,147,96,97.66666667,8038642,370,Active,2023
8038651,Eaches,206,1181,933,1076,489,928,305,58,1330,829,334,1385,754.5,8038651,370,Active,2023
8038679,Eaches,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.916666667,8038679,370,Discontinued,2023
8038688,Eaches,144,203,26,86,239,129,190,120,152,192,88,65,136.1666667,8038688,370,Active,2023
8038697,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8038697,370,Discontinued,2023
8038704,Eaches,160,29,23,1,33,339,184,262,166,71,258,194,143.3333333,8038704,370,Active,2023
8038713,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8038713,370,Discontinued,2023
8038777,Eaches,170,66,49,6,127,253,158,36,0,98,245,198,117.1666667,8038777,320,Active,52070
8039008,Eaches,122,122,12,126,172,86,23,38,147,18,142,179,98.91666667,8039008,330,Active,88111
8039117,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8039117,200,Discontinued,84800
8039188,Eaches,1044,1742,1392,1908,224,2728,2913,2786,1389,615,2693,2506,1828.333333,8039188,320,Active,3287
8039222,Eaches,374,691,1185,516,1249,771,145,813,325,168,869,1337,703.5833333,8039222,320,Active,3287
8039231,Eaches,868,841,196,1022,538,531,1116,710,531,149,284,1119,658.75,8039231,320,Active,3287
8039240,Eaches,301,348,531,948,850,119,814,594,351,891,387,491,552.0833333,8039240,320,Pre Active,52070
8039268,Eaches,413,1006,1256,725,1081,128,1115,321,255,323,1650,1302,797.9166667,8039268,320,Active,59403
8039299,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8039299,200,Discontinued,84800
8039311,Eaches,29,134,464,471,84,168,138,562,146,325,63,599,265.25,8039311,440,Active,1415
8039320,Eaches,162,147,211,25,47,200,188,256,90,102,287,216,160.9166667,8039320,440,Active,1415
8039455,Eaches,68,53,100,23,108,49,28,109,118,93,106,20,72.91666667,8039455,330,Active,88111
8039543,Eaches,380,35,329,126,179,339,369,258,7,258,238,105,218.5833333,8039543,320,Active,1759
8039552,Eaches,32,119,113,88,302,195,58,285,152,293,47,159,153.5833333,8039552,320,Active,1759
8039562,Eaches,2834,2852,2866,4763,1242,3698,3316,2822,2039,4178,756,1028,2699.5,8039562,310,Active,37328
8039638,Eaches,171,68,105,12,129,75,54,156,18,47,63,29,77.25,8039638,440,Active,72235
8039646,Eaches,70,210,310,166,289,170,76,198,221,202,177,175,188.6666667,8039646,440,Active,72235
8039679,Eaches,171,39,117,109,21,197,2,274,5,162,237,264,133.1666667,8039679,440,Active,72235
8039695,Eaches,86,37,156,130,246,193,201,72,154,229,60,104,139,8039695,440,Active,72235
8039711,Eaches,84,47,244,253,194,228,136,170,108,122,221,221,169,8039711,440,Active,72235
8039712,Eaches,54,47,42,82,74,25,102,22,108,103,24,73,63,8039712,370,Active,5446
8039836,Eaches,0,1,0,0,1,1,0,1,1,1,0,1,0.583333333,8039836,380,Discontinued,1692
8039851,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8039851,380,Discontinued,1692
8039865,Eaches,0,0,0,0,0,0,0,0,0,0,0,0,0,8039865,460,Discontinued,1172
8039869,Eaches,493,152,343,244,267,688,358,562,493,72,178,864,392.8333333,8039869,380,Active,1692
8039877,Eaches,1732,1516,1120,981,424,624,1367,902,447,82,1965,1134,1024.5,8039877,310,Seasonal,52070
8039885,Eaches,461,130,547,35,360,4,14,453,508,199,222,595,294,8039885,380,Active,1692
8039893,Eaches,168,425,395,285,293,426,406,264,199,253,413,129,304.6666667,8039893,380,Active,1692
8039901,Eaches,292,1263,12,234,45,966,290,1066,729,27,78,1365,530.5833333,8039901,380,Active,1692
8039909,Eaches,234,318,316,260,77,76,283,69,227,190,155,210,201.25,8039909,340,Active,11136
8039919,Eaches,771,490,463,525,28,832,460,434,509,817,272,303,492,8039919,380,Active,1692
8039943,Eaches,689,464,712,1428,555,529,693,1405,1579,765,1309,1283,950.9166667,8039943,310,Active,1692
